iter	Passed	Remaining
7433	301244	103980
7434	301276	103937
7435	301321	103898
7436	301361	103857
7437	301397	103815
7438	301430	103772
7439	301478	103734
7440	301519	103694
7441	301561	103654
7442	301602	103613
7443	301646	103574
7444	301683	103532
7445	301721	103491
7446	301764	103451
7447	301799	103409
7448	301840	103369
7449	301876	103326
7450	301917	103286
7451	301955	103245
7452	301995	103204
7453	302035	103163
7454	302069	103121
7455	302103	103078
7456	302145	103038
7457	302183	102996
7458	302221	102955
7459	302260	102914
7460	302305	102875
7461	302345	102834
7462	302385	102794
7463	302419	102751
7464	302460	102710
7465	302496	102668
7466	302532	102626
7467	302568	102584
7468	302613	102545
7469	302656	102505
7470	302694	102464
7471	302735	102424
7472	302775	102383
7473	302810	102341
7474	302845	102298
7475	302886	102258
7476	302928	102218
7477	302962	102176
7478	303009	102137
7479	303047	102096
7480	303088	102056
7481	303125	102014
7482	303164	101973
7483	303206	101933
7484	303237	101889
7485	303275	101847
7486	303320	101809
7487	303353	101766
7488	303386	101722
7489	303429	101683
7490	303470	101642
7491	303512	101602
7492	303544	101559
7493	303582	101518
7494	303624	101478
7495	303657	101435
7496	303704	101396
7497	303753	101359
7498	303785	101315
7499	303817	101272
7500	303859	101232
7501	303904	101193
7502	303954	101156
7503	303995	101115
7504	304036	101075
7505	304073	101033
7506	304116	100993
7507	304149	100951
7508	304192	100911
7509	304227	100868
7510	304267	100828
7511	304306	100787
7512	304342	100745
7513	304384	100705
7514	304441	100670
7515	304490	100632
7516	304532	100592
7517	304578	100553
7518	304618	100513
7519	304657	100472
7520	304699	100431
7521	304738	100391
7522	304777	100350
7523	304817	100309
7524	304859	100269
7525	304903	100230
7526	304946	100190
7527	304986	100149
7528	305029	100109
7529	305065	100068
7530	305105	100027
7531	305136	99983
7532	305169	99940
7533	305207	99899
7534	305243	99857
7535	305287	99818
7536	305331	99778
7537	305371	99738
7538	305415	99698
7539	305449	99656
7540	305486	99614
7541	305520	99571
7542	305561	99531
7543	305605	99491
7544	305647	99452
7545	305689	99412
7546	305728	99370
7547	305775	99332
7548	305813	99291
7549	305849	99249
7550	305884	99207
7551	305933	99169
7552	305970	99127
7553	306002	99084
7554	306045	99044
7555	306080	99002
7556	306126	98963
7557	306172	98924
7558	306207	98882
7559	306248	98842
7560	306288	98801
7561	306322	98758
7562	306360	98717
7563	306395	98675
7564	306431	98633
7565	306473	98593
7566	306509	98551
7567	306551	98511
7568	306591	98470
7569	306623	98427
7570	306660	98385
7571	306696	98343
7572	306736	98303
7573	306775	98262
7574	306823	98224
7575	306861	98182
7576	306903	98142
7577	306946	98103
7578	306987	98062
7579	307028	98022
7580	307065	97980
7581	307101	97938
7582	307142	97898
7583	307179	97856
7584	307214	97814
7585	307255	97774
7586	307292	97732
7587	307329	97690
7588	307364	97648
7589	307411	97610
7590	307453	97570
7591	307496	97530
7592	307536	97489
7593	307569	97446
7594	307604	97404
7595	307639	97362
7596	307686	97323
7597	307714	97279
7598	307746	97236
7599	307779	97193
7600	307825	97154
7601	307867	97114
7602	307914	97076
7603	307952	97034
7604	307992	96994
7605	308031	96953
7606	308069	96912
7607	308109	96871
7608	308149	96830
7609	308195	96791
7610	308237	96751
7611	308278	96711
7612	308312	96669
7613	308352	96628
7614	308387	96586
7615	308421	96543
7616	308458	96502
7617	308499	96461
7618	308534	96419
7619	308573	96378
7620	308607	96336
7621	308651	96296
7622	308689	96255
7623	308732	96215
7624	308764	96172
7625	308801	96130
7626	308840	96090
7627	308873	96047
7628	308908	96005
7629	308951	95965
7630	308986	95923
7631	309025	95882
7632	309069	95842
7633	309105	95800
7634	309134	95756
7635	309170	95714
7636	309213	95675
7637	309244	95631
7638	309293	95593
7639	309330	95552
7640	309373	95512
7641	309411	95471
7642	309444	95428
7643	309492	95390
7644	309531	95349
7645	309570	95308
7646	309604	95266
7647	309642	95224
7648	309681	95183
7649	309721	95143
7650	309761	95102
7651	309802	95062
7652	309842	95021
7653	309884	94981
7654	309927	94941
7655	309966	94900
7656	310015	94863
7657	310055	94822
7658	310090	94780
7659	310128	94739
7660	310160	94696
7661	310199	94654
7662	310231	94611
7663	310271	94571
7664	310312	94530
7665	310358	94492
7666	310398	94451
7667	310447	94413
7668	310486	94372
7669	310525	94331
7670	310565	94291
7671	310598	94248
7672	310634	94206
7673	310669	94164
7674	310710	94124
7675	310749	94083
7676	310783	94040
7677	310819	93998
7678	310857	93957
7679	310896	93916
7680	310937	93876
7681	310976	93835
7682	311020	93796
7683	311065	93756
7684	311102	93715
7685	311139	93673
7686	311172	93631
7687	311203	93587
7688	311239	93545
7689	311278	93505
7690	311315	93463
7691	311358	93423
7692	311401	93383
7693	311439	93342
7694	311486	93304
7695	311541	93268
7696	311607	93235
7697	311647	93194
7698	311692	93155
7699	311728	93113
7700	311771	93073
7701	311809	93032
7702	311844	92990
7703	311884	92949
7704	311925	92909
7705	311963	92868
7706	312005	92828
7707	312044	92787
7708	312093	92749
7709	312134	92709
7710	312178	92669
7711	312209	92626
7712	312242	92583
7713	312276	92541
7714	312313	92499
7715	312356	92460
7716	312398	92420
7717	312437	92379
7718	312473	92337
7719	312507	92295
7720	312546	92254
7721	312582	92212
7722	312617	92170
7723	312660	92130
7724	312694	92088
7725	312731	92046
7726	312771	92005
7727	312807	91964
7728	312844	91922
7729	312890	91883
7730	312928	91842
7731	312967	91801
7732	313010	91761
7733	313054	91722
7734	313094	91681
7735	313130	91640
7736	313176	91601
7737	313217	91560
7738	313251	91518
7739	313283	91475
7740	313324	91435
7741	313368	91395
7742	313409	91355
7743	313453	91315
7744	313488	91274
7745	313523	91231
7746	313562	91190
7747	313606	91151
7748	313642	91109
7749	313682	91069
7750	313723	91028
7751	313761	90987
7752	313806	90948
7753	313846	90907
7754	313890	90868
7755	313926	90826
7756	313965	90785
7757	314009	90746
7758	314048	90705
7759	314082	90662
7760	314125	90623
7761	314167	90583
7762	314208	90542
7763	314247	90501
7764	314285	90460
7765	314317	90417
7766	314356	90377
7767	314391	90335
7768	314429	90293
7769	314463	90251
7770	314506	90211
7771	314536	90168
7772	314576	90127
7773	314608	90084
7774	314642	90042
7775	314674	89999
7776	314713	89958
7777	314754	89918
7778	314791	89876
7779	314841	89839
7780	314879	89797
7781	314924	89758
7782	314955	89715
7783	314988	89672
7784	315024	89631
7785	315064	89590
7786	315106	89550
7787	315149	89510
7788	315201	89473
7789	315241	89433
7790	315274	89390
7791	315313	89349
7792	315353	89309
7793	315402	89271
7794	315438	89229
7795	315481	89189
7796	315519	89148
7797	315560	89108
7798	315598	89066
7799	315637	89025
7800	315671	88983
7801	315719	88945
7802	315768	88907
7803	315806	88866
7804	315845	88825
7805	315887	88785
7806	315925	88744
7807	315969	88704
7808	316013	88665
7809	316049	88623
7810	316090	88583
7811	316128	88541
7812	316161	88499
7813	316204	88459
7814	316245	88419
7815	316287	88379
7816	316326	88338
7817	316363	88296
7818	316399	88255
7819	316434	88213
7820	316465	88170
7821	316502	88128
7822	316537	88086
7823	316570	88044
7824	316602	88001
7825	316642	87960
7826	316684	87920
7827	316728	87881
7828	316771	87841
7829	316808	87799
7830	316851	87760
7831	316889	87719
7832	316928	87678
7833	316971	87638
7834	317011	87598
7835	317046	87555
7836	317085	87515
7837	317117	87472
7838	317151	87430
7839	317194	87390
7840	317228	87348
7841	317271	87308
7842	317307	87266
7843	317339	87223
7844	317380	87183
7845	317411	87140
7846	317453	87100
7847	317485	87057
7848	317512	87013
7849	317547	86971
7850	317581	86929
7851	317616	86887
7852	317660	86848
7853	317699	86806
7854	317738	86766
7855	317778	86725
7856	317812	86683
7857	317854	86643
7858	317886	86600
7859	317927	86560
7860	317970	86520
7861	318014	86481
7862	318051	86439
7863	318091	86399
7864	318125	86356
7865	318173	86318
7866	318208	86276
7867	318241	86234
7868	318289	86195
7869	318329	86155
7870	318365	86113
7871	318403	86072
7872	318445	86032
7873	318489	85993
7874	318530	85952
7875	318569	85911
7876	318609	85871
7877	318650	85831
7878	318684	85788
7879	318728	85749
7880	318764	85707
7881	318812	85669
7882	318874	85634
7883	318955	85605
7884	319005	85567
7885	319043	85525
7886	319084	85485
7887	319120	85443
7888	319153	85401
7889	319191	85360
7890	319234	85320
7891	319269	85278
7892	319309	85238
7893	319353	85198
7894	319390	85157
7895	319423	85114
7896	319465	85074
7897	319508	85035
7898	319544	84993
7899	319578	84951
7900	319618	84910
7901	319659	84870
7902	319696	84828
7903	319735	84788
7904	319773	84747
7905	319815	84707
7906	319853	84665
7907	319890	84624
7908	319931	84584
7909	319971	84543
7910	320004	84501
7911	320039	84459
7912	320073	84417
7913	320113	84376
7914	320152	84335
7915	320193	84295
7916	320231	84254
7917	320273	84214
7918	320315	84174
7919	320359	84134
7920	320398	84093
7921	320432	84051
7922	320469	84010
7923	320506	83969
7924	320542	83927
7925	320585	83887
7926	320627	83847
7927	320663	83806
7928	320701	83764
7929	320743	83725
7930	320786	83685
7931	320826	83644
7932	320866	83604
7933	320906	83563
7934	320949	83523
7935	320991	83483
7936	321033	83443
7937	321074	83403
7938	321110	83361
7939	321146	83320
7940	321190	83280
7941	321227	83239
7942	321274	83200
7943	321311	83159
7944	321351	83118
7945	321397	83079
7946	321438	83039
7947	321477	82998
7948	321514	82957
7949	321556	82917
7950	321600	82877
7951	321638	82836
7952	321684	82797
7953	321724	82756
7954	321762	82715
7955	321804	82675
7956	321840	82634
7957	321885	82594
7958	321914	82551
7959	321944	82508
7960	321986	82468
7961	322020	82426
7962	322054	82384
7963	322088	82341
7964	322127	82301
7965	322161	82259
7966	322200	82218
7967	322242	82178
7968	322281	82137
7969	322316	82095
7970	322350	82053
7971	322393	82013
7972	322430	81972
7973	322466	81930
7974	322504	81889
7975	322549	81850
7976	322593	81810
7977	322629	81769
7978	322670	81729
7979	322703	81686
7980	322742	81646
7981	322779	81604
7982	322815	81563
7983	322850	81521
7984	322892	81481
7985	322930	81440
7986	322972	81400
7987	323000	81356
7988	323037	81315
7989	323079	81275
7990	323123	81235
7991	323162	81195
7992	323198	81153
7993	323245	81114
7994	323285	81074
7995	323330	81034
7996	323371	80994
7997	323416	80955
7998	323455	80914
7999	323495	80873
8000	323531	80832
8001	323572	80792
8002	323611	80751
8003	323642	80708
8004	323684	80668
8005	323725	80628
8006	323771	80588
8007	323818	80550
8008	323854	80508
8009	323888	80466
8010	323921	80424
8011	323957	80382
8012	323988	80340
8013	324020	80297
8014	324071	80259
8015	324108	80218
8016	324158	80180
8017	324192	80138
8018	324225	80096
8019	324266	80055
8020	324306	80015
8021	324346	79974
8022	324389	79934
8023	324425	79893
8024	324465	79852
8025	324507	79812
8026	324538	79770
8027	324576	79729
8028	324614	79688
8029	324662	79649
8030	324699	79608
8031	324742	79568
8032	324784	79528
8033	324823	79487
8034	324862	79446
8035	324902	79406
8036	324937	79364
8037	324967	79321
8038	325005	79280
8039	325039	79238
8040	325077	79197
8041	325119	79157
8042	325158	79116
8043	325201	79076
8044	325245	79037
8045	325277	78994
8046	325311	78952
8047	325347	78911
8048	325387	78870
8049	325425	78829
8050	325458	78787
8051	325501	78747
8052	325544	78707
8053	325586	78667
8054	325622	78626
8055	325673	78588
8056	325713	78548
8057	325757	78508
8058	325794	78467
8059	325829	78425
8060	325867	78384
8061	325902	78342
8062	325935	78300
8063	325979	78260
8064	326022	78221
8065	326057	78179
8066	326100	78139
8067	326159	78103
8068	326217	78067
8069	326263	78028
8070	326318	77991
8071	326358	77950
8072	326388	77907
8073	326430	77867
8074	326471	77827
8075	326509	77786
8076	326554	77747
8077	326596	77707
8078	326638	77667
8079	326674	77625
8080	326709	77583
8081	326748	77543
8082	326794	77503
8083	326833	77463
8084	326873	77422
8085	326915	77382
8086	326955	77342
8087	326993	77301
8088	327025	77258
8089	327053	77215
8090	327097	77175
8091	327137	77135
8092	327175	77094
8093	327222	77055
8094	327257	77013
8095	327297	76973
8096	327330	76931
8097	327371	76890
8098	327407	76849
8099	327448	76808
8100	327482	76766
8101	327523	76726
8102	327566	76686
8103	327608	76646
8104	327647	76605
8105	327690	76566
8106	327729	76525
8107	327767	76484
8108	327799	76442
8109	327833	76400
8110	327874	76359
8111	327910	76318
8112	327950	76277
8113	327986	76236
8114	328025	76195
8115	328064	76154
8116	328102	76113
8117	328138	76072
8118	328180	76032
8119	328219	75991
8120	328255	75950
8121	328296	75909
8122	328330	75868
8123	328365	75826
8124	328407	75786
8125	328448	75746
8126	328494	75706
8127	328535	75666
8128	328582	75627
8129	328626	75588
8130	328663	75546
8131	328710	75507
8132	328748	75467
8133	328781	75424
8134	328816	75383
8135	328855	75342
8136	328893	75301
8137	328929	75260
8138	328975	75220
8139	329015	75180
8140	329048	75138
8141	329086	75097
8142	329132	75058
8143	329176	75018
8144	329210	74976
8145	329251	74936
8146	329295	74896
8147	329335	74856
8148	329372	74815
8149	329414	74775
8150	329446	74732
8151	329484	74691
8152	329527	74651
8153	329563	74610
8154	329603	74569
8155	329648	74530
8156	329692	74491
8157	329732	74450
8158	329775	74410
8159	329812	74369
8160	329850	74328
8161	329880	74285
8162	329918	74244
8163	329958	74204
8164	329991	74162
8165	330034	74122
8166	330070	74080
8167	330107	74039
8168	330134	73996
8169	330173	73955
8170	330206	73913
8171	330239	73871
8172	330270	73828
8173	330307	73787
8174	330348	73747
8175	330383	73705
8176	330423	73665
8177	330459	73624
8178	330497	73583
8179	330535	73542
8180	330575	73501
8181	330617	73461
8182	330656	73420
8183	330698	73380
8184	330745	73341
8185	330785	73301
8186	330822	73260
8187	330861	73219
8188	330898	73178
8189	330945	73139
8190	330980	73097
8191	331014	73055
8192	331059	73016
8193	331091	72974
8194	331136	72934
8195	331180	72895
8196	331220	72854
8197	331262	72814
8198	331305	72774
8199	331339	72733
8200	331372	72691
8201	331411	72650
8202	331457	72611
8203	331494	72569
8204	331535	72529
8205	331568	72487
8206	331613	72448
8207	331655	72408
8208	331703	72369
8209	331743	72328
8210	331780	72287
8211	331816	72246
8212	331856	72205
8213	331889	72164
8214	331919	72121
8215	331949	72078
8216	331990	72038
8217	332039	71999
8218	332079	71959
8219	332114	71917
8220	332151	71876
8221	332191	71836
8222	332249	71799
8223	332300	71761
8224	332340	71720
8225	332392	71682
8226	332441	71644
8227	332487	71605
8228	332531	71565
8229	332580	71527
8230	332621	71486
8231	332666	71447
8232	332709	71407
8233	332746	71366
8234	332788	71326
8235	332834	71287
8236	332880	71247
8237	332924	71208
8238	332967	71168
8239	333004	71127
8240	333043	71086
8241	333086	71046
8242	333123	71005
8243	333180	70968
8244	333241	70932
8245	333291	70894
8246	333335	70854
8247	333376	70814
8248	333420	70774
8249	333450	70731
8250	333502	70693
8251	333535	70651
8252	333571	70610
8253	333609	70569
8254	333650	70529
8255	333690	70488
8256	333736	70449
8257	333767	70407
8258	333807	70366
8259	333848	70326
8260	333889	70286
8261	333925	70244
8262	333957	70202
8263	334001	70162
8264	334041	70122
8265	334081	70081
8266	334120	70041
8267	334156	69999
8268	334191	69958
8269	334229	69917
8270	334271	69877
8271	334312	69837
8272	334347	69795
8273	334387	69755
8274	334426	69714
8275	334461	69672
8276	334497	69631
8277	334540	69591
8278	334581	69551
8279	334620	69510
8280	334662	69470
8281	334702	69429
8282	334736	69388
8283	334777	69348
8284	334810	69306
8285	334852	69265
8286	334886	69224
8287	334933	69185
8288	334974	69144
8289	335018	69105
8290	335053	69063
8291	335099	69024
8292	335136	68983
8293	335180	68943
8294	335215	68901
8295	335251	68860
8296	335293	68820
8297	335334	68780
8298	335374	68739
8299	335413	68699
8300	335451	68658
8301	335490	68617
8302	335534	68577
8303	335577	68537
8304	335619	68497
8305	335663	68458
8306	335704	68417
8307	335742	68377
8308	335778	68335
8309	335821	68295
8310	335861	68255
8311	335901	68214
8312	335936	68173
8313	335983	68134
8314	336021	68093
8315	336063	68053
8316	336104	68013
8317	336140	67971
8318	336177	67930
8319	336213	67889
8320	336242	67846
8321	336277	67805
8322	336320	67765
8323	336353	67723
8324	336396	67683
8325	336430	67641
8326	336473	67601
8327	336510	67560
8328	336552	67520
8329	336603	67482
8330	336646	67442
8331	336689	67402
8332	336734	67363
8333	336774	67322
8334	336823	67283
8335	336863	67243
8336	336891	67200
8337	336931	67160
8338	336971	67119
8339	337007	67078
8340	337044	67037
8341	337085	66996
8342	337126	66956
8343	337166	66915
8344	337209	66876
8345	337250	66835
8346	337291	66795
8347	337330	66754
8348	337368	66714
8349	337404	66672
8350	337442	66631
8351	337476	66590
8352	337517	66549
8353	337557	66509
8354	337596	66468
8355	337637	66428
8356	337679	66388
8357	337717	66347
8358	337762	66307
8359	337794	66265
8360	337845	66227
8361	337883	66186
8362	337921	66145
8363	337962	66105
8364	337998	66064
8365	338043	66024
8366	338085	65984
8367	338122	65943
8368	338155	65901
8369	338205	65863
8370	338246	65822
8371	338282	65781
8372	338318	65740
8373	338360	65700
8374	338399	65659
8375	338431	65617
8376	338475	65577
8377	338516	65537
8378	338556	65497
8379	338597	65456
8380	338637	65416
8381	338676	65375
8382	338712	65334
8383	338746	65292
8384	338784	65251
8385	338829	65212
8386	338876	65173
8387	338925	65134
8388	338958	65092
8389	338994	65051
8390	339026	65009
8391	339067	64969
8392	339104	64927
8393	339141	64886
8394	339176	64845
8395	339212	64804
8396	339249	64763
8397	339289	64722
8398	339332	64682
8399	339378	64643
8400	339413	64602
8401	339453	64561
8402	339492	64520
8403	339531	64480
8404	339570	64439
8405	339616	64400
8406	339656	64359
8407	339691	64318
8408	339722	64276
8409	339760	64235
8410	339802	64195
8411	339841	64154
8412	339886	64115
8413	339925	64074
8414	339967	64034
8415	340005	63993
8416	340040	63952
8417	340078	63911
8418	340116	63870
8419	340151	63828
8420	340183	63786
8421	340219	63745
8422	340259	63705
8423	340296	63664
8424	340333	63623
8425	340372	63582
8426	340411	63541
8427	340452	63501
8428	340511	63464
8429	340586	63430
8430	340643	63393
8431	340686	63353
8432	340735	63314
8433	340776	63274
8434	340814	63233
8435	340856	63193
8436	340890	63151
8437	340941	63113
8438	340973	63071
8439	341016	63031
8440	341052	62990
8441	341093	62949
8442	341129	62908
8443	341161	62866
8444	341193	62824
8445	341232	62784
8446	341265	62742
8447	341303	62701
8448	341341	62660
8449	341375	62619
8450	341413	62578
8451	341454	62538
8452	341485	62495
8453	341533	62456
8454	341573	62416
8455	341617	62376
8456	341660	62336
8457	341701	62296
8458	341746	62256
8459	341778	62214
8460	341818	62174
8461	341855	62133
8462	341904	62094
8463	341974	62059
8464	342022	62020
8465	342081	61983
8466	342126	61944
8467	342167	61903
8468	342202	61862
8469	342243	61822
8470	342279	61780
8471	342327	61741
8472	342372	61702
8473	342418	61662
8474	342453	61621
8475	342500	61582
8476	342540	61541
8477	342577	61500
8478	342617	61460
8479	342660	61420
8480	342694	61378
8481	342735	61338
8482	342765	61296
8483	342808	61256
8484	342844	61214
8485	342879	61173
8486	342921	61133
8487	342963	61093
8488	343008	61053
8489	343052	61014
8490	343090	60973
8491	343124	60931
8492	343159	60890
8493	343201	60850
8494	343235	60808
8495	343280	60769
8496	343312	60727
8497	343348	60686
8498	343388	60645
8499	343429	60605
8500	343468	60564
8501	343501	60522
8502	343541	60482
8503	343578	60441
8504	343613	60400
8505	343655	60359
8506	343700	60320
8507	343737	60279
8508	343773	60238
8509	343810	60197
8510	343848	60156
8511	343893	60116
8512	343927	60075
8513	343966	60034
8514	344005	59993
8515	344044	59953
8516	344077	59911
8517	344124	59872
8518	344164	59831
8519	344206	59791
8520	344247	59751
8521	344288	59711
8522	344324	59670
8523	344362	59629
8524	344401	59588
8525	344441	59548
8526	344485	59508
8527	344521	59467
8528	344560	59426
8529	344594	59384
8530	344637	59345
8531	344679	59304
8532	344716	59263
8533	344760	59224
8534	344797	59183
8535	344834	59142
8536	344869	59100
8537	344904	59059
8538	344934	59017
8539	344970	58976
8540	345006	58935
8541	345048	58894
8542	345088	58854
8543	345121	58812
8544	345159	58772
8545	345197	58731
8546	345232	58689
8547	345260	58647
8548	345297	58606
8549	345334	58565
8550	345370	58524
8551	345414	58484
8552	345447	58442
8553	345489	58402
8554	345521	58360
8555	345563	58320
8556	345599	58279
8557	345642	58239
8558	345684	58199
8559	345717	58158
8560	345751	58116
8561	345789	58075
8562	345830	58035
8563	345873	57995
8564	345919	57956
8565	345960	57915
8566	346004	57876
8567	346049	57836
8568	346084	57795
8569	346118	57753
8570	346149	57711
8571	346202	57673
8572	346241	57632
8573	346276	57591
8574	346319	57551
8575	346350	57509
8576	346389	57469
8577	346421	57427
8578	346454	57385
8579	346494	57345
8580	346535	57305
8581	346580	57265
8582	346625	57225
8583	346665	57185
8584	346707	57145
8585	346749	57105
8586	346787	57064
8587	346823	57023
8588	346862	56982
8589	346897	56941
8590	346937	56900
8591	346982	56861
8592	347022	56820
8593	347060	56779
8594	347106	56740
8595	347145	56699
8596	347183	56659
8597	347221	56618
8598	347263	56578
8599	347297	56536
8600	347331	56495
8601	347373	56455
8602	347410	56414
8603	347443	56372
8604	347484	56332
8605	347525	56292
8606	347564	56251
8607	347603	56210
8608	347642	56170
8609	347670	56128
8610	347714	56088
8611	347756	56048
8612	347793	56007
8613	347827	55965
8614	347866	55925
8615	347903	55884
8616	347947	55844
8617	347984	55803
8618	348027	55763
8619	348066	55722
8620	348113	55683
8621	348177	55646
8622	348225	55607
8623	348279	55569
8624	348344	55533
8625	348376	55491
8626	348417	55451
8627	348460	55411
8628	348492	55369
8629	348532	55329
8630	348569	55288
8631	348614	55248
8632	348648	55207
8633	348685	55166
8634	348725	55125
8635	348766	55085
8636	348803	55044
8637	348846	55004
8638	348888	54964
8639	348928	54923
8640	348960	54882
8641	349001	54841
8642	349034	54800
8643	349068	54759
8644	349113	54719
8645	349160	54679
8646	349206	54640
8647	349249	54600
8648	349286	54559
8649	349321	54518
8650	349363	54478
8651	349410	54438
8652	349446	54397
8653	349484	54357
8654	349527	54317
8655	349562	54275
8656	349602	54235
8657	349638	54194
8658	349682	54154
8659	349725	54114
8660	349765	54074
8661	349809	54034
8662	349843	53992
8663	349881	53952
8664	349924	53912
8665	349964	53871
8666	349999	53830
8667	350033	53789
8668	350071	53748
8669	350109	53707
8670	350151	53667
8671	350188	53626
8672	350228	53586
8673	350268	53545
8674	350308	53505
8675	350349	53465
8676	350388	53424
8677	350423	53383
8678	350465	53343
8679	350503	53302
8680	350537	53261
8681	350569	53219
8682	350608	53178
8683	350647	53138
8684	350690	53098
8685	350734	53058
8686	350772	53017
8687	350812	52977
8688	350859	52937
8689	350899	52897
8690	350937	52856
8691	350972	52815
8692	351005	52773
8693	351041	52732
8694	351080	52692
8695	351119	52651
8696	351161	52611
8697	351191	52569
8698	351234	52529
8699	351273	52489
8700	351318	52449
8701	351359	52409
8702	351399	52368
8703	351440	52328
8704	351481	52288
8705	351523	52248
8706	351563	52207
8707	351610	52168
8708	351658	52128
8709	351698	52088
8710	351731	52047
8711	351763	52005
8712	351796	51964
8713	351834	51923
8714	351865	51881
8715	351908	51841
8716	351945	51800
8717	351985	51760
8718	352024	51719
8719	352067	51679
8720	352107	51639
8721	352150	51599
8722	352185	51558
8723	352227	51517
8724	352268	51477
8725	352309	51437
8726	352345	51396
8727	352389	51356
8728	352428	51315
8729	352471	51275
8730	352503	51234
8731	352542	51193
8732	352582	51153
8733	352619	51112
8734	352653	51071
8735	352695	51031
8736	352732	50990
8737	352774	50950
8738	352815	50909
8739	352852	50868
8740	352889	50828
8741	352928	50787
8742	352963	50746
8743	353002	50705
8744	353045	50665
8745	353080	50624
8746	353113	50583
8747	353154	50542
8748	353189	50501
8749	353225	50460
8750	353258	50419
8751	353305	50379
8752	353343	50339
8753	353380	50298
8754	353419	50257
8755	353457	50217
8756	353499	50177
8757	353532	50135
8758	353577	50095
8759	353611	50054
8760	353649	50013
8761	353686	49973
8762	353721	49931
8763	353762	49891
8764	353792	49849
8765	353835	49809
8766	353868	49768
8767	353914	49728
8768	353956	49688
8769	353998	49648
8770	354033	49607
8771	354073	49567
8772	354106	49525
8773	354150	49485
8774	354192	49445
8775	354223	49404
8776	354262	49363
8777	354305	49323
8778	354344	49282
8779	354379	49241
8780	354420	49201
8781	354459	49160
8782	354501	49120
8783	354544	49080
8784	354588	49040
8785	354625	49000
8786	354668	48960
8787	354708	48919
8788	354744	48878
8789	354787	48838
8790	354826	48798
8791	354868	48758
8792	354913	48718
8793	354956	48678
8794	354995	48637
8795	355031	48596
8796	355073	48556
8797	355113	48516
8798	355160	48476
8799	355205	48437
8800	355242	48396
8801	355277	48355
8802	355319	48315
8803	355361	48274
8804	355394	48233
8805	355430	48192
8806	355471	48152
8807	355515	48112
8808	355590	48076
8809	355640	48037
8810	355692	47998
8811	355729	47958
8812	355761	47916
8813	355800	47876
8814	355838	47835
8815	355872	47794
8816	355899	47752
8817	355939	47711
8818	355968	47669
8819	356009	47629
8820	356050	47589
8821	356093	47549
8822	356134	47508
8823	356170	47467
8824	356209	47427
8825	356253	47387
8826	356295	47347
8827	356338	47307
8828	356381	47267
8829	356423	47227
8830	356457	47185
8831	356499	47145
8832	356538	47105
8833	356577	47064
8834	356619	47024
8835	356655	46983
8836	356695	46943
8837	356733	46902
8838	356768	46861
8839	356808	46821
8840	356841	46779
8841	356877	46738
8842	356914	46697
8843	356946	46656
8844	356986	46616
8845	357033	46576
8846	357075	46536
8847	357107	46495
8848	357152	46455
8849	357188	46414
8850	357225	46373
8851	357260	46332
8852	357300	46292
8853	357338	46251
8854	357376	46210
8855	357425	46171
8856	357461	46130
8857	357503	46090
8858	357537	46049
8859	357573	46008
8860	357621	45968
8861	357664	45928
8862	357701	45888
8863	357734	45846
8864	357774	45806
8865	357812	45765
8866	357849	45725
8867	357892	45685
8868	357927	45643
8869	357964	45603
8870	358000	45562
8871	358039	45521
8872	358069	45480
8873	358105	45439
8874	358144	45398
8875	358177	45357
8876	358211	45316
8877	358252	45275
8878	358296	45236
8879	358334	45195
8880	358377	45155
8881	358414	45114
8882	358455	45074
8883	358493	45033
8884	358533	44993
8885	358568	44952
8886	358606	44911
8887	358650	44871
8888	358682	44830
8889	358720	44789
8890	358760	44749
8891	358800	44708
8892	358835	44667
8893	358876	44627
8894	358921	44587
8895	358957	44546
8896	358998	44506
8897	359040	44466
8898	359089	44427
8899	359126	44386
8900	359175	44347
8901	359216	44306
8902	359265	44267
8903	359306	44227
8904	359345	44186
8905	359389	44146
8906	359431	44106
8907	359480	44067
8908	359511	44025
8909	359548	43985
8910	359597	43945
8911	359634	43905
8912	359666	43863
8913	359701	43822
8914	359742	43782
8915	359781	43741
8916	359819	43701
8917	359855	43660
8918	359889	43619
8919	359931	43579
8920	359967	43538
8921	360010	43498
8922	360052	43458
8923	360094	43417
8924	360130	43377
8925	360164	43335
8926	360203	43295
8927	360245	43255
8928	360287	43215
8929	360327	43174
8930	360369	43134
8931	360410	43094
8932	360453	43054
8933	360500	43014
8934	360527	42972
8935	360565	42932
8936	360605	42891
8937	360648	42851
8938	360689	42811
8939	360721	42770
8940	360759	42729
8941	360794	42688
8942	360839	42648
8943	360871	42607
8944	360904	42566
8945	360944	42525
8946	360978	42484
8947	361014	42443
8948	361061	42404
8949	361092	42362
8950	361128	42321
8951	361168	42281
8952	361200	42240
8953	361240	42199
8954	361277	42159
8955	361310	42117
8956	361346	42077
8957	361384	42036
8958	361427	41996
8959	361456	41954
8960	361500	41914
8961	361559	41876
8962	361594	41835
8963	361633	41795
8964	361667	41754
8965	361713	41714
8966	361742	41672
8967	361771	41631
8968	361814	41591
8969	361848	41550
8970	361875	41508
8971	361909	41467
8972	361947	41426
8973	361982	41385
8974	362026	41345
8975	362069	41305
8976	362111	41265
8977	362146	41224
8978	362179	41183
8979	362212	41142
8980	362254	41102
8981	362285	41060
8982	362327	41020
8983	362369	40980
8984	362407	40939
8985	362451	40899
8986	362483	40858
