iter	Logloss
7521	0.02934127496
7522	0.029341254
7523	0.02934121098
7524	0.02934113987
7525	0.02934110126
7526	0.02934109569
7527	0.02934109051
7528	0.02934107214
7529	0.02934095383
7530	0.02934093689
7531	0.02934089357
7532	0.02934085929
7533	0.02934063752
7534	0.02934053549
7535	0.0293405298
7536	0.02932524558
7537	0.02932521494
7538	0.02932520333
7539	0.0293249797
7540	0.02932492813
7541	0.02932489128
7542	0.02932488152
7543	0.02932472909
7544	0.02932471014
7545	0.0293246977
7546	0.02932464469
7547	0.02932438237
7548	0.02932434523
7549	0.02932433773
7550	0.029324213
7551	0.02932414529
7552	0.02932410286
7553	0.02932401757
7554	0.02932398185
7555	0.02932391901
7556	0.02932389096
7557	0.02932382231
7558	0.02932381365
7559	0.02932379708
7560	0.02932372063
7561	0.02932367647
7562	0.02932361294
7563	0.02932355472
7564	0.02932341303
7565	0.02932319237
7566	0.02932314381
7567	0.02932313546
7568	0.02932307585
7569	0.02932304038
7570	0.0293229635
7571	0.02932292364
7572	0.02932280481
7573	0.02932274529
7574	0.02932245351
7575	0.02932242149
7576	0.02932237609
7577	0.02932235777
7578	0.0293223402
7579	0.02932231192
7580	0.02932227858
7581	0.02932226368
7582	0.0293222611
7583	0.02932219214
7584	0.02932216203
7585	0.02932212287
7586	0.02932204579
7587	0.02932193207
7588	0.02932191104
7589	0.02932186506
7590	0.02932186077
7591	0.02932183651
7592	0.02932180497
7593	0.02932178879
7594	0.02932177163
7595	0.02932171734
7596	0.02932151008
7597	0.02932146005
7598	0.02932135981
7599	0.02932128576
7600	0.02932121866
7601	0.02932104556
7602	0.02932100816
7603	0.0293209222
7604	0.02932072293
7605	0.02932066588
7606	0.02931925652
7607	0.02931918866
7608	0.02931916092
7609	0.02931913418
7610	0.02931904392
7611	0.0293189954
7612	0.02931897356
7613	0.02931892576
7614	0.02931879118
7615	0.02931700409
7616	0.02931666304
7617	0.02931663009
7618	0.02931656134
7619	0.02931651344
7620	0.02931511712
7621	0.02931492023
7622	0.0293149031
7623	0.02931487922
7624	0.02931482544
7625	0.02931481485
7626	0.02931478869
7627	0.02931473539
7628	0.02931472416
7629	0.02931471034
7630	0.02931470591
7631	0.02931446967
7632	0.02931446268
7633	0.02931444601
7634	0.0293143301
7635	0.02931429098
7636	0.02931389676
7637	0.02931370152
7638	0.0293136871
7639	0.02931366602
7640	0.02931358658
7641	0.02931355882
7642	0.02931354993
7643	0.02930715327
7644	0.02930713749
7645	0.02930699891
7646	0.02930690919
7647	0.02930689258
7648	0.02930681121
7649	0.02930679658
7650	0.0293067777
7651	0.0293066588
7652	0.02930661284
7653	0.02930660116
7654	0.02930653743
7655	0.02930653715
7656	0.02930649141
7657	0.02930645916
7658	0.02930644401
7659	0.0293062879
7660	0.02930628102
7661	0.02930618592
7662	0.02930616001
7663	0.02930615615
7664	0.02930615301
7665	0.02930613093
7666	0.02930612056
7667	0.02929350088
7668	0.02929348692
7669	0.02929323519
7670	0.02929318541
7671	0.02929315791
7672	0.02929315052
7673	0.02929310341
7674	0.02929309568
7675	0.02929307866
7676	0.0292928875
7677	0.02929283784
7678	0.02929277035
7679	0.02929275544
7680	0.02929216556
7681	0.0292920847
7682	0.02929203228
7683	0.02929202315
7684	0.02929190138
7685	0.02929188651
7686	0.0292918834
7687	0.02929180346
7688	0.02929176684
7689	0.02929176581
7690	0.02928891035
7691	0.02928890303
7692	0.02928883505
7693	0.02928883131
7694	0.02928797252
7695	0.02928795781
7696	0.02928774671
7697	0.02928774072
7698	0.02928772694
7699	0.02928760349
7700	0.02928754465
7701	0.02928754113
7702	0.02928588219
7703	0.02928583635
7704	0.02928583603
7705	0.02928553314
7706	0.02928550734
7707	0.02928549902
7708	0.02928537348
7709	0.02928533532
7710	0.02928523544
7711	0.02928522773
7712	0.0292840528
7713	0.02928342879
7714	0.02928342478
7715	0.02928342003
7716	0.02928325659
7717	0.02928095435
7718	0.02927759788
7719	0.02927751652
7720	0.02927742166
7721	0.02927664961
7722	0.02927664584
7723	0.0292766444
7724	0.02927654075
7725	0.02927653573
7726	0.02927652954
7727	0.02927651206
7728	0.02927628131
7729	0.02927614217
7730	0.02927613512
7731	0.02927607145
7732	0.02927599161
7733	0.02927597629
7734	0.02927586129
7735	0.02927583447
7736	0.02927582458
7737	0.02927576607
7738	0.02927575681
7739	0.02927565277
7740	0.02927541893
7741	0.02927541749
7742	0.02927540761
7743	0.02927530586
7744	0.02927517365
7745	0.02927514649
7746	0.02927496193
7747	0.02927494666
7748	0.02927484596
7749	0.02927466711
7750	0.02927463988
7751	0.02927462537
7752	0.02927451307
7753	0.02927450305
7754	0.02927444342
7755	0.0292743407
7756	0.02927431851
7757	0.02927420171
7758	0.02927365408
7759	0.0292735444
7760	0.02927342682
7761	0.02927327924
7762	0.0292732511
7763	0.02927323693
7764	0.0292731539
7765	0.02927314545
7766	0.02927308557
7767	0.02927306471
7768	0.02927305704
7769	0.02927303785
7770	0.02927290873
7771	0.02927272168
7772	0.02927271406
7773	0.02927270067
7774	0.02927266659
7775	0.02927265949
7776	0.02927248179
7777	0.02927247393
7778	0.0292724534
7779	0.02927244218
7780	0.02927242571
7781	0.02927073987
7782	0.02927061554
7783	0.029270567
7784	0.02927055292
7785	0.0292705482
7786	0.02927054287
7787	0.02926793376
7788	0.029264531
7789	0.02926453092
7790	0.02926439653
7791	0.02926437972
7792	0.02926436508
7793	0.02926432649
7794	0.02926431083
7795	0.02926429592
7796	0.02926427653
7797	0.02926424019
7798	0.0292642248
7799	0.02926420287
7800	0.02926419185
7801	0.02926411767
7802	0.02926410774
7803	0.02926407677
7804	0.02926406775
7805	0.02926402248
7806	0.02926401382
7807	0.02926390996
7808	0.02926389643
7809	0.02926389115
7810	0.02926377801
7811	0.02926376319
7812	0.02925971107
7813	0.02925967066
7814	0.02925966251
7815	0.02925965862
7816	0.0292595986
7817	0.02925956902
7818	0.0292593496
7819	0.02925932831
7820	0.02925515108
7821	0.02925515005
7822	0.02925514113
7823	0.02925513047
7824	0.0292550628
7825	0.02925499849
7826	0.02925494399
7827	0.02925493993
7828	0.02925491914
7829	0.02925488954
7830	0.02925478251
7831	0.02925477428
7832	0.02925475043
7833	0.02925474554
7834	0.029254661
7835	0.02925463279
7836	0.02925462592
7837	0.02925458018
7838	0.02925453028
7839	0.02925452638
7840	0.0292540369
7841	0.02925401993
7842	0.02925401603
7843	0.02925399758
7844	0.02925399615
7845	0.02925380851
7846	0.02925380168
7847	0.02925330738
7848	0.02925329565
7849	0.02925324156
7850	0.02925320586
7851	0.02925319121
7852	0.02925304511
7853	0.02925304012
7854	0.02925303077
7855	0.02925295479
7856	0.02925289772
7857	0.02925288169
7858	0.02925258899
7859	0.0292520319
7860	0.02925202047
7861	0.0292519858
7862	0.02925198381
7863	0.02925190657
7864	0.02925190622
7865	0.02922166992
7866	0.02922162032
7867	0.02922157797
7868	0.0292201182
7869	0.02921970961
7870	0.02921970047
7871	0.02921968925
7872	0.02921966136
7873	0.02921964813
7874	0.02921960421
7875	0.0292195399
7876	0.02921941584
7877	0.02921518718
7878	0.02921517526
7879	0.02921506199
7880	0.02921505708
7881	0.0292150317
7882	0.02921500949
7883	0.02921497993
7884	0.02921486507
7885	0.0292147838
7886	0.02921477343
7887	0.0292146966
7888	0.02921469217
7889	0.02921460385
7890	0.02921459019
7891	0.02921456627
7892	0.02921394522
7893	0.02920355892
7894	0.02920353806
7895	0.02920352023
7896	0.02920350889
7897	0.02919467092
7898	0.02919465875
7899	0.029194588
7900	0.02919456641
7901	0.02919453863
7902	0.02919453606
7903	0.02919442627
7904	0.02918824358
7905	0.02918823211
7906	0.02918814767
7907	0.02918814696
7908	0.02918811351
7909	0.02918803267
7910	0.02918802725
7911	0.02918800432
7912	0.02918787262
7913	0.02918733262
7914	0.0291873186
7915	0.02918730566
7916	0.02918727001
7917	0.02918726299
7918	0.0291872417
7919	0.02918723466
7920	0.0291872273
7921	0.02918716922
7922	0.02918713919
7923	0.02918711795
7924	0.02918711609
7925	0.02918705031
7926	0.02918704856
7927	0.02918702053
7928	0.02918037415
7929	0.02918036774
7930	0.02918025367
7931	0.02918022073
7932	0.0291801003
7933	0.02918007422
7934	0.02918006292
7935	0.02918005789
7936	0.02917734571
7937	0.0291770473
7938	0.02917701415
7939	0.02917700401
7940	0.02916860686
7941	0.0291684179
7942	0.02916841202
7943	0.02916840669
7944	0.02916788167
7945	0.02916785927
7946	0.029167857
7947	0.02916781846
7948	0.02916540981
7949	0.02916540187
7950	0.02916539747
7951	0.02916535302
7952	0.02916493841
7953	0.02916493515
7954	0.02916489859
7955	0.0291648896
7956	0.02916486829
7957	0.02916484349
7958	0.02916481915
7959	0.02916462176
7960	0.02916442957
7961	0.02916410707
7962	0.02916410448
7963	0.02916402356
7964	0.02916399121
7965	0.02916397789
7966	0.02916389491
7967	0.02916057724
7968	0.02916048201
7969	0.02916044331
7970	0.02916005741
7971	0.02916001613
7972	0.02915991658
7973	0.02915990588
7974	0.02915988586
7975	0.02915987537
7976	0.02915971363
7977	0.02915970188
7978	0.02915961627
7979	0.02915961218
7980	0.02915945887
7981	0.02915945834
7982	0.02915939972
7983	0.02915924318
7984	0.02915396876
7985	0.02915395675
7986	0.02915394248
7987	0.02915393753
7988	0.02915391443
7989	0.02915390973
7990	0.02914945515
7991	0.02914930736
7992	0.02914924614
7993	0.02914822529
7994	0.02914819383
7995	0.02914817177
7996	0.02914793719
7997	0.02914787676
7998	0.02914786703
7999	0.02914783597
8000	0.02914782145
8001	0.02914780483
8002	0.02914776658
8003	0.02914766982
8004	0.02914762526
8005	0.02914756101
8006	0.0291474093
8007	0.02914740566
8008	0.02914739065
8009	0.02914733449
8010	0.02914732533
8011	0.02914727775
8012	0.02914725314
8013	0.02914722826
8014	0.02914691935
8015	0.02914691897
8016	0.02914689333
8017	0.02914678909
8018	0.02914678909
8019	0.02914313101
8020	0.02914311106
8021	0.0291430908
8022	0.0291430519
8023	0.02914302919
8024	0.02914297898
8025	0.02914295007
8026	0.02914292714
8027	0.02914288936
8028	0.02914288303
8029	0.02914287535
8030	0.02914285711
8031	0.02914275347
8032	0.02914275057
8033	0.02914272369
8034	0.02914260248
8035	0.02914233964
8036	0.02914230713
8037	0.02914222324
8038	0.02914220322
8039	0.02914218692
8040	0.02914216711
8041	0.02914213611
8042	0.02914213408
8043	0.02914213241
8044	0.02914210394
8045	0.02914210007
8046	0.02914208717
8047	0.02914203733
8048	0.02914202678
8049	0.02914157113
8050	0.0291415592
8051	0.02914155192
8052	0.02914146221
8053	0.02914133017
8054	0.02914115543
8055	0.02914114611
8056	0.02914113799
8057	0.02913756706
8058	0.02913752435
8059	0.02913748319
8060	0.02913729091
8061	0.02913728084
8062	0.02913723685
8063	0.02913716424
8064	0.02913714156
8065	0.02913713699
8066	0.02913712243
8067	0.02913710988
8068	0.02913703567
8069	0.02913702585
8070	0.02913699259
8071	0.02913698935
8072	0.02913697586
8073	0.02913697291
8074	0.02913689515
8075	0.02913687723
8076	0.02913681654
8077	0.02913641597
8078	0.02913641459
8079	0.02913625318
8080	0.02913616083
8081	0.02913608411
8082	0.02913563138
8083	0.02913563138
8084	0.02913557751
8085	0.02913412964
8086	0.02913391565
8087	0.02913383642
8088	0.02913380306
8089	0.02913379284
8090	0.02913378803
8091	0.02913378052
8092	0.0291337568
8093	0.02913373311
8094	0.02913373081
8095	0.02913358499
8096	0.02913349017
8097	0.02913348666
8098	0.02913338832
8099	0.02913333603
8100	0.02913327688
8101	0.02913327521
8102	0.02913325914
8103	0.02913315196
8104	0.02913312366
8105	0.02913296209
8106	0.029132955
8107	0.0291328359
8108	0.02913282237
8109	0.0291328159
8110	0.02913281134
8111	0.02913259965
8112	0.0291325878
8113	0.02913243418
8114	0.02913242401
8115	0.02913232594
8116	0.02913231562
8117	0.02913228171
8118	0.02912171284
8119	0.02912163457
8120	0.02912161758
8121	0.02912005876
8122	0.02911837451
8123	0.0291183701
8124	0.02911836333
8125	0.02911834201
8126	0.02911833746
8127	0.02911833441
8128	0.02911831046
8129	0.02911829306
8130	0.02911656585
8131	0.02910920323
8132	0.02910918877
8133	0.02910918716
8134	0.02910916394
8135	0.02910914328
8136	0.02910904446
8137	0.02910899398
8138	0.02910860861
8139	0.02910503593
8140	0.02910500454
8141	0.02910493279
8142	0.02910493019
8143	0.02910484181
8144	0.02910483318
8145	0.02910482697
8146	0.02910479151
8147	0.02910473605
8148	0.02909959953
8149	0.02909955618
8150	0.02909955007
8151	0.02909949039
8152	0.02909944999
8153	0.02909943806
8154	0.02909918688
8155	0.02909914372
8156	0.02909899585
8157	0.02909898051
8158	0.02909897282
8159	0.02909893579
8160	0.02909892016
8161	0.0290988596
8162	0.02909884209
8163	0.02909881815
8164	0.02909861397
8165	0.02909861363
8166	0.02909860696
8167	0.02909852549
8168	0.02909852549
8169	0.02909846862
8170	0.02909845773
8171	0.02909844223
8172	0.02909840566
8173	0.0290983676
8174	0.02909835651
8175	0.02909835319
8176	0.02909805791
8177	0.02909792863
8178	0.02909791241
8179	0.02909783958
8180	0.02909778788
8181	0.02909774737
8182	0.02909771786
8183	0.02909771188
8184	0.02909768476
8185	0.02909765735
8186	0.02909765122
8187	0.02909761684
8188	0.02909760617
8189	0.02909753999
8190	0.02909727635
8191	0.02909725658
8192	0.02909713668
8193	0.0290971009
8194	0.02909697116
8195	0.0290969618
8196	0.02909694116
8197	0.02909692708
8198	0.02909692086
8199	0.02909691314
8200	0.02909683635
8201	0.02909682994
8202	0.02909660197
8203	0.02909659274
8204	0.02909658617
8205	0.02909658247
8206	0.02909655653
8207	0.0290964013
8208	0.02909639109
8209	0.02909637763
8210	0.02909635871
8211	0.02909633528
8212	0.0290960835
8213	0.02909604212
8214	0.02909604094
8215	0.02909603897
8216	0.02909600953
8217	0.0290955281
8218	0.02909552377
8219	0.02909550829
8220	0.02909544375
8221	0.02909538464
8222	0.02909537272
8223	0.02909532593
8224	0.02909520218
8225	0.02909389735
8226	0.02909342784
8227	0.02909340221
8228	0.02909330983
8229	0.02909320858
8230	0.02909317666
8231	0.02909311299
8232	0.02909304773
8233	0.02909302346
8234	0.02909298063
8235	0.02909290548
8236	0.02909280361
8237	0.02909277469
8238	0.02909277034
8239	0.02909276901
8240	0.02909276461
8241	0.02909276093
8242	0.02909275188
8243	0.02909245215
8244	0.02909244207
8245	0.02909230839
8246	0.02909188863
8247	0.02907926671
8248	0.02907924542
8249	0.02907838116
8250	0.02907838032
8251	0.02907827409
8252	0.02907817453
8253	0.02907816329
8254	0.02907811822
8255	0.0290781094
8256	0.02907808516
8257	0.02907807189
8258	0.02907806197
8259	0.02907801802
8260	0.02907799448
8261	0.0290779702
8262	0.0290779478
8263	0.02907780721
8264	0.02907729103
8265	0.02907721591
8266	0.02907719471
8267	0.02907705505
8268	0.02907694598
8269	0.02907686626
8270	0.02907681781
8271	0.02907681719
8272	0.02907679357
8273	0.02907677794
8274	0.02907653762
8275	0.02907653199
8276	0.02907651331
8277	0.02907648753
8278	0.0290764799
8279	0.02907646135
8280	0.02907615687
8281	0.02907612569
8282	0.02907611041
8283	0.02907600871
8284	0.02907598174
8285	0.02907597091
8286	0.02907588715
8287	0.02907453274
8288	0.02907451828
8289	0.02907444952
8290	0.02906826846
8291	0.02906797014
8292	0.02906729572
8293	0.02906406726
8294	0.02906400345
8295	0.02906396309
8296	0.02906393855
8297	0.02906393286
8298	0.02906389992
8299	0.02906383454
8300	0.02906373949
8301	0.02906369365
8302	0.02906363895
8303	0.02906344581
8304	0.02906343814
8305	0.0290634128
8306	0.02906339031
8307	0.02906323743
8308	0.02906323743
8309	0.02906321793
8310	0.02906319342
8311	0.02906309719
8312	0.02906305839
8313	0.02906303062
8314	0.02906301941
8315	0.02906301451
8316	0.02906299463
8317	0.02906178468
8318	0.02906175845
8319	0.02906170183
8320	0.02906169276
8321	0.02906161197
8322	0.02906160495
8323	0.02906159259
8324	0.02906158595
8325	0.02906152774
8326	0.029061379
8327	0.02906134629
8328	0.02906125912
8329	0.02906122297
8330	0.0290611679
8331	0.02906112407
8332	0.02906053658
8333	0.02906053314
8334	0.02906030426
8335	0.02906015538
8336	0.02906008237
8337	0.0290598536
8338	0.02905985226
8339	0.02905982029
8340	0.02905972095
8341	0.02905971549
8342	0.02905955559
8343	0.02905952206
8344	0.02905951616
8345	0.02905454938
8346	0.0290545437
8347	0.02905443344
8348	0.02905441856
8349	0.02905437664
8350	0.02905423787
8351	0.02905416263
8352	0.02905415454
8353	0.02905360247
8354	0.0290535677
8355	0.02905350695
8356	0.02904459808
8357	0.02904453323
8358	0.02904452917
8359	0.0290442071
8360	0.02904158466
8361	0.02904156116
8362	0.02904150156
8363	0.02904148349
8364	0.02904146451
8365	0.02904128317
8366	0.0290412716
8367	0.02904116549
8368	0.02904102745
8369	0.02904097748
8370	0.02904081562
8371	0.02904078497
8372	0.02904078243
8373	0.02904076695
8374	0.02904075144
8375	0.0290405203
8376	0.02904050656
8377	0.02904018482
8378	0.02904005307
8379	0.02904004023
8380	0.02903807104
8381	0.02903789373
8382	0.02903288228
8383	0.02903287557
8384	0.02903284508
8385	0.02903279574
8386	0.02903274819
8387	0.02903272438
8388	0.02903266544
8389	0.02903241109
8390	0.02903232657
8391	0.02903083056
8392	0.02903081767
8393	0.02903078094
8394	0.02903078036
8395	0.02903075939
8396	0.02903074947
8397	0.02903071367
8398	0.02903052036
8399	0.02903041912
8400	0.02903035107
8401	0.02903034486
8402	0.02903033968
8403	0.02903025416
8404	0.02903021675
8405	0.02903012468
8406	0.02903002313
8407	0.02902992384
8408	0.02902985388
8409	0.02902984179
8410	0.0290298025
8411	0.02902978735
8412	0.02902931048
8413	0.02902929958
8414	0.02902920901
8415	0.02902886694
8416	0.02902886084
8417	0.0290288403
8418	0.02902872976
8419	0.02902871069
8420	0.02902870606
8421	0.02902739516
8422	0.02902728761
8423	0.02902717627
8424	0.02902696102
8425	0.02902690979
8426	0.02902687117
8427	0.0290268444
8428	0.02902660675
8429	0.0290266006
8430	0.02902657442
8431	0.02902652923
8432	0.02902648687
8433	0.02902648018
8434	0.02902647144
8435	0.02902637451
8436	0.02902628734
8437	0.0290262846
8438	0.02902626142
8439	0.02902624299
8440	0.02902620416
8441	0.02902596195
8442	0.02902575942
8443	0.02902575393
8444	0.02902568061
8445	0.02902520828
8446	0.02902519163
8447	0.02902512472
8448	0.02902511342
8449	0.02902504554
8450	0.02902472616
8451	0.02902468947
8452	0.02902467823
8453	0.02902464717
8454	0.02902448894
8455	0.02902444858
8456	0.02902438437
8457	0.02902437867
8458	0.0290243262
8459	0.02902432383
8460	0.02902426938
8461	0.02902424818
8462	0.02902416458
8463	0.02902415053
8464	0.02902414252
8465	0.02902413778
8466	0.02902412562
8467	0.02902111945
8468	0.029021117
8469	0.02901896092
8470	0.02901886766
8471	0.02901865775
8472	0.02901400189
8473	0.02901399391
8474	0.0290139748
8475	0.02901087607
8476	0.02901079365
8477	0.02901070565
8478	0.02901056488
8479	0.02901051598
8480	0.02901050744
8481	0.02901050416
8482	0.02901048466
8483	0.02901036849
8484	0.02901021008
8485	0.02901017557
8486	0.02901014866
8487	0.02900887093
8488	0.02900713947
8489	0.02899924892
8490	0.0289992097
8491	0.02899920259
8492	0.02899919684
8493	0.02899919314
8494	0.02899905116
8495	0.02899903861
8496	0.02899873491
8497	0.0289987074
8498	0.02899868846
8499	0.02899867299
8500	0.02899863895
8501	0.02899858038
8502	0.02899856712
8503	0.02899844232
8504	0.02899843189
8505	0.0289984157
8506	0.02899507783
8507	0.02899440203
8508	0.02899427946
8509	0.02899427946
8510	0.02899417011
8511	0.02899408132
8512	0.02899401348
8513	0.02899401166
8514	0.02899400418
8515	0.02899399853
8516	0.02899393747
8517	0.02899231316
8518	0.02899230123
8519	0.02899226522
8520	0.02899215412
8521	0.02899212478
8522	0.02899211348
8523	0.02899198058
8524	0.02899196175
8525	0.02899195243
8526	0.02899182751
8527	0.02899175954
8528	0.02899171732
8529	0.02899143164
8530	0.02899142353
8531	0.02899136295
8532	0.02899128263
8533	0.02899125321
8534	0.02899124241
8535	0.02899118126
8536	0.02899116451
8537	0.02899109579
8538	0.02899100857
8539	0.02899088476
8540	0.02899087633
8541	0.0289908754
8542	0.02899083783
8543	0.02899083783
8544	0.02899080855
8545	0.02899074291
8546	0.02899066067
8547	0.02899065593
8548	0.02899064769
8549	0.02897299997
8550	0.02897298135
8551	0.02897286385
8552	0.02897278904
8553	0.02897278422
8554	0.02897278264
8555	0.02897274592
8556	0.02897274373
8557	0.02896826169
8558	0.02896826169
8559	0.02896825652
8560	0.02896808082
8561	0.02896807433
8562	0.02896807016
8563	0.02896805475
8564	0.02896805301
8565	0.02896800548
8566	0.02896782113
8567	0.02896780672
8568	0.02896780534
8569	0.0289576326
8570	0.02895753022
8571	0.02895752735
8572	0.02895751648
8573	0.02895750003
8574	0.02895550887
8575	0.0289554786
8576	0.02895536519
8577	0.02895382948
8578	0.02895381949
8579	0.02895379867
8580	0.02895375998
8581	0.02895375831
8582	0.02895374057
8583	0.02895370994
8584	0.02895369486
8585	0.02895365741
8586	0.02895363438
8587	0.02895335803
8588	0.02895333135
8589	0.02895321679
8590	0.02895321354
8591	0.02895311115
8592	0.02895308775
8593	0.02895305457
8594	0.02895305237
8595	0.02895293979
8596	0.0289529244
8597	0.02895276271
8598	0.02895269466
8599	0.0289526534
8600	0.02895260846
8601	0.02895258607
8602	0.02895161597
8603	0.02895161488
8604	0.02895158506
8605	0.0289513253
8606	0.02895131753
8607	0.02895129552
8608	0.02895128951
8609	0.02895128503
8610	0.02895113805
8611	0.02895111104
8612	0.0289509072
8613	0.02895039017
8614	0.0289501762
8615	0.02894993447
8616	0.02894991828
8617	0.02894990664
8618	0.02894721829
8619	0.02894717477
8620	0.02894715402
8621	0.02894708589
8622	0.02894706763
8623	0.02894704246
8624	0.02894695861
8625	0.02894694529
8626	0.02894679259
8627	0.02894678218
8628	0.02894670069
8629	0.02894669984
8630	0.02894660854
8631	0.02894658571
8632	0.02894653618
8633	0.02894653618
8634	0.02894651999
8635	0.0289438584
8636	0.0289438524
8637	0.02894382982
8638	0.02894382524
8639	0.02894023786
8640	0.02894023482
8641	0.0289402076
8642	0.02893969874
8643	0.02893954416
8644	0.02893951487
8645	0.02893949951
8646	0.02893949042
8647	0.02893945682
8648	0.02893942702
8649	0.02893936251
8650	0.0289392383
8651	0.02893894608
8652	0.02893893009
8653	0.0289388751
8654	0.02893885347
8655	0.02893879977
8656	0.02893875195
8657	0.02893874084
8658	0.02893246631
8659	0.02893230698
8660	0.0289323034
8661	0.02893228542
8662	0.02892425857
8663	0.02892424871
8664	0.02892398944
8665	0.02892395678
8666	0.02892390622
8667	0.02892357442
8668	0.02892354585
8669	0.02892353413
8670	0.0289235219
8671	0.02892350155
8672	0.02892259634
8673	0.0289224674
8674	0.02892240639
8675	0.0289224055
8676	0.02892218399
8677	0.02892037656
8678	0.02892029113
8679	0.02892026193
8680	0.02892026193
8681	0.0289201515
8682	0.02891282811
8683	0.02891281616
8684	0.02891277571
8685	0.02890749233
8686	0.02890683744
8687	0.02890683228
8688	0.02890676673
8689	0.02890670422
8690	0.02890661808
8691	0.02890659417
8692	0.02890653537
8693	0.02890642596
8694	0.02890642317
8695	0.02890487933
8696	0.02890465242
8697	0.02890465013
8698	0.02890462335
8699	0.02890459092
8700	0.02890459092
8701	0.02890448511
8702	0.02890447957
8703	0.02890447674
8704	0.02890444713
8705	0.02890444025
8706	0.02890443801
8707	0.02890440753
8708	0.02890417713
8709	0.02890405977
8710	0.0289040285
8711	0.02890401164
8712	0.02890340834
8713	0.02890340747
8714	0.02890325024
8715	0.02890322269
8716	0.02890301668
8717	0.02890286347
8718	0.02890282282
8719	0.02890272487
8720	0.02890258811
8721	0.02890258142
8722	0.02890215931
8723	0.02890213589
8724	0.0289021266
8725	0.0289019347
8726	0.02890140733
8727	0.02890139767
8728	0.02890136723
8729	0.02890135256
8730	0.02890134957
8731	0.02890102242
8732	0.02889845266
8733	0.02889845169
8734	0.0288983106
8735	0.02889826181
8736	0.02889818479
8737	0.02889806275
8738	0.02889794566
8739	0.02889793699
8740	0.02889761221
8741	0.02889760997
8742	0.02889757157
8743	0.02889751092
8744	0.02889750248
8745	0.0288974935
8746	0.02889748643
8747	0.02889740663
8748	0.02889724301
8749	0.02889723512
8750	0.02889722958
8751	0.02889721929
8752	0.02889702963
8753	0.02889017804
8754	0.02889001085
8755	0.02889001073
8756	0.02888458335
8757	0.02888456992
8758	0.02888450244
8759	0.02888450135
8760	0.02888417849
8761	0.02888412478
8762	0.02888399103
8763	0.02888397448
8764	0.02888394252
8765	0.02888393522
8766	0.02888388619
8767	0.0288838303
8768	0.0288838138
8769	0.02888374322
8770	0.02888373809
8771	0.02888368746
8772	0.02888368689
8773	0.02888338497
8774	0.02888337928
8775	0.0288815849
8776	0.02888139061
8777	0.02888129535
8778	0.02888117217
8779	0.02888116323
8780	0.02888105871
8781	0.02888105105
8782	0.02888102956
8783	0.02888101829
8784	0.0288809496
8785	0.02888091326
8786	0.02888091138
8787	0.02888079544
8788	0.02888073469
8789	0.02888072832
8790	0.02888066206
8791	0.02888061337
8792	0.02888060345
8793	0.02887004845
8794	0.02886998296
8795	0.02886997596
8796	0.0288699573
8797	0.02886993275
8798	0.02886991594
8799	0.02886986112
8800	0.02886984456
8801	0.0288696014
8802	0.02886955972
8803	0.02886955756
8804	0.02886954753
8805	0.02886954084
8806	0.02886952262
8807	0.02886952189
8808	0.02886950076
8809	0.02886947253
8810	0.02886947253
8811	0.02886937249
8812	0.02886928756
8813	0.02886926488
8814	0.02886921834
8815	0.02886920071
8816	0.0288691914
8817	0.02886912404
8818	0.02886893379
8819	0.02886893046
8820	0.02886888111
8821	0.02886881993
8822	0.02886875606
8823	0.02886670979
8824	0.02886666109
8825	0.02886662988
8826	0.02886648732
8827	0.02886641193
8828	0.02886640428
8829	0.02886542292
8830	0.02886506104
8831	0.02886503354
8832	0.02886501064
8833	0.02886496988
8834	0.02886495409
8835	0.02886494206
8836	0.02886491594
8837	0.02886487176
8838	0.02886483725
8839	0.02886479739
8840	0.02886136989
8841	0.0288613001
8842	0.0288596738
8843	0.02885966409
8844	0.02885964244
8845	0.028854696
8846	0.02885468324
8847	0.02885468205
8848	0.02885463289
8849	0.0288546222
8850	0.02885436614
8851	0.02885434857
8852	0.02885432373
8853	0.02885348358
8854	0.02885337377
8855	0.02885337103
8856	0.02885317651
8857	0.02885312777
8858	0.02885306515
8859	0.02885306183
8860	0.02885291564
8861	0.02885287989
8862	0.02885278965
8863	0.02885277387
8864	0.0288525741
8865	0.02884998502
8866	0.02884993891
8867	0.02884983972
8868	0.02884983212
8869	0.02884966414
8870	0.02884966209
8871	0.02884962492
8872	0.02884948635
8873	0.02884941214
8874	0.02884938722
8875	0.02884930088
8876	0.02884915894
8877	0.02884906813
8878	0.02884882527
8879	0.0288488208
8880	0.02884839713
8881	0.02884832755
8882	0.02884816728
8883	0.02884816603
8884	0.02884815936
8885	0.02884669915
8886	0.02884669659
8887	0.02884663466
8888	0.02884663211
8889	0.02884661311
8890	0.02884660089
8891	0.02884657446
8892	0.02884547608
8893	0.02884539453
8894	0.02884539401
8895	0.02884539115
8896	0.02884528476
8897	0.02884525469
8898	0.02884524854
8899	0.02884521944
8900	0.02884519461
8901	0.02884517109
8902	0.02884502228
8903	0.02884498517
8904	0.02884488148
8905	0.02884476198
8906	0.02884473854
8907	0.02884298769
8908	0.02884298759
8909	0.02884298072
8910	0.02884296937
8911	0.0288429493
8912	0.02884294837
8913	0.02884287684
8914	0.02884284603
8915	0.02884284205
8916	0.02884282013
8917	0.02884273923
8918	0.02884273821
8919	0.02884268584
8920	0.02884268584
